x,y,ell_A,ell_A_exact
-0.20000000000000001,2,0.001384746068727177,1638606626/1183326432915
0,-2.6000000000000001,0.0014270242868151134,1688635559/1183326432915
0,-2.3999999999999999,0.0014251674213392131,3739331/2623783665
0,-2.2000000000000002,0.001423310555863313,1684241003/1183326432915
0,-2,0.0014214536903874126,336408745/236665286583
0,-1.8,0.0014195968249115125,1679846447/1183326432915
0,-1.6000000000000001,0.0014177399594356122,1677649169/1183326432915
0,-1.3999999999999999,0.0014158830939597121,1675451891/1183326432915
0,-1.2,0.0014140262284838118,1673254613/1183326432915
0,-1,0.0014121693630079117,334211467/236665286583
0,-0.80000000000000004,0.0014103124975320114,1668860057/1183326432915
0,-0.59999999999999998,0.0014084556320561113,1666662779/1183326432915
0,-0.40000000000000002,0.001406598766580211,1664465501/1183326432915
0,-0.20000000000000001,0.0014047419011043109,151115293/107575130265
0,0,0.0014028850356284106,332014189/236665286583
0,0.20000000000000001,0.0014010281701525105,1657873667/1183326432915
0,0.40000000000000002,0.0013991713046766102,1655676389/1183326432915
0,0.59999999999999998,0.0013973144392007101,1653479111/1183326432915
0,0.80000000000000004,0.0013954575737248098,1651281833/1183326432915
0,1,0.0013936007082489097,329816911/236665286583
0,1.2,0.0013917438427730096,1646887277/1183326432915
0,1.3999999999999999,0.0013898869772971092,1644689999/1183326432915
0,1.6000000000000001,0.0013880301118212091,1642492721/1183326432915
0,1.8,0.0013861732463453088,1640295443/1183326432915
0,2,0.0013843163808694087,29783603/21515026053
0.20000000000000001,-2.7999999999999998,0.001428451464433245,1690324376/1183326432915
0.20000000000000001,-2.6000000000000001,0.0014265945989573449,1688127098/1183326432915
0.20000000000000001,-2.3999999999999999,0.0014247377334814446,337185964/236665286583
0.20000000000000001,-2.2000000000000002,0.0014228808680055445,1683732542/1183326432915
0.20000000000000001,-2,0.0014210240025296444,1681535264/1183326432915
0.20000000000000001,-1.8,0.001419167137053744,1679337986/1183326432915
0.20000000000000001,-1.6000000000000001,0.0014173102715778439,1677140708/1183326432915
0.20000000000000001,-1.3999999999999999,0.0014154534061019436,334988686/236665286583
0.20000000000000001,-1.2,0.0014135965406260435,152067832/107575130265
0.20000000000000001,-1,0.0014117396751501432,1670548874/1183326432915
0.20000000000000001,-0.80000000000000004,0.0014098828096742431,1668351596/1183326432915
0.20000000000000001,-0.59999999999999998,0.0014080259441983428,1666154318/1183326432915
0.20000000000000001,-0.40000000000000002,0.0014061690787224427,332791408/236665286583
0.20000000000000001,-0.20000000000000001,0.0014043122132465424,1661759762/1183326432915
0.20000000000000001,0,0.0014024553477706423,1659562484/1183326432915
0.20000000000000001,0.20000000000000001,0.001400598482294742,1657365206/1183326432915
0.20000000000000001,0.40000000000000002,0.0013987416168188419,1655167928/1183326432915
0.20000000000000001,0.59999999999999998,0.0013968847513429416,330594130/236665286583
0.20000000000000001,0.80000000000000004,0.0013950278858670415,1650773372/1183326432915
0.20000000000000001,1,0.0013931710203911412,149870554/107575130265
0.20000000000000001,1.2,0.0013913141549152411,1646378816/1183326432915
0.20000000000000001,1.3999999999999999,0.0013894572894393407,1644181538/1183326432915
0.20000000000000001,1.6000000000000001,0.0013876004239634406,328396852/236665286583
0.20000000000000001,1.8,0.0013857435584875403,1639786982/1183326432915
0.40000000000000002,-2.7999999999999998,0.0014280217765754767,337963183/236665286583
0.40000000000000002,-2.6000000000000001,0.0014261649110995764,1687618637/1183326432915
0.40000000000000002,-2.3999999999999999,0.0014243080456236763,1685421359/1183326432915
0.40000000000000002,-2.2000000000000002,0.001422451180147776,153020371/107575130265
0.40000000000000002,-2,0.0014205943146718759,1681026803/1183326432915
0.40000000000000002,-1.8,0.0014187374491959755,335765905/236665286583
0.40000000000000002,-1.6000000000000001,0.0014168805837200754,1676632247/1183326432915
0.40000000000000002,-1.3999999999999999,0.0014150237182441751,1674434969/1183326432915
0.40000000000000002,-1.2,0.001413166852768275,1672237691/1183326432915
0.40000000000000002,-1,0.0014113099872923747,40732693/28861620315
0.40000000000000002,-0.80000000000000004,0.0014094531218164746,333568627/236665286583
0.40000000000000002,-0.59999999999999998,0.0014075962563405743,1665645857/1183326432915
0.40000000000000002,-0.40000000000000002,0.0014057393908646742,1663448579/1183326432915
0.40000000000000002,-0.20000000000000001,0.0014038825253887741,1661251301/1183326432915
0.40000000000000002,0,0.0014020256599128738,150823093/107575130265
0.40000000000000002,0.20000000000000001,0.0014001687944369737,331371349/236665286583
0.40000000000000002,0.40000000000000002,0.0013983119289610734,1654659467/1183326432915
0.40000000000000002,0.59999999999999998,0.0013964550634851733,1652462189/1183326432915
0.40000000000000002,0.80000000000000004,0.001394598198009273,1650264911/1183326432915
0.40000000000000002,1,0.0013927413325333729,1648067633/1183326432915
0.40000000000000002,1.2,0.0013908844670574726,329174071/236665286583
0.40000000000000002,1.3999999999999999,0.0013890276015815725,1643673077/1183326432915
0.40000000000000002,1.6000000000000001,0.0013871707361056721,1641475799/1183326432915
0.40000000000000002,1.8,0.001385313870629772,1639278521/1183326432915
0.59999999999999998,-2.7999999999999998,0.0014275920887177082,1689307454/1183326432915
0.59999999999999998,-2.6000000000000001,0.0014257352232418081,1687110176/1183326432915
0.59999999999999998,-2.3999999999999999,0.0014238783577659078,1684912898/1183326432915
0.59999999999999998,-2.2000000000000002,0.0014220214922900077,336543124/236665286583
0.59999999999999998,-2,0.0014201646268141074,1680518342/1183326432915
0.59999999999999998,-1.8,0.0014183077613382073,1678321064/1183326432915
0.59999999999999998,-1.6000000000000001,0.001416450895862307,1676123786/1183326432915
0.59999999999999998,-1.3999999999999999,0.0014145940303864069,1673926508/1183326432915
0.59999999999999998,-1.2,0.0014127371649105065,334345846/236665286583
0.59999999999999998,-1,0.0014108802994346064,151775632/107575130265
0.59999999999999998,-0.80000000000000004,0.0014090234339587061,1667334674/1183326432915
0.59999999999999998,-0.59999999999999998,0.001407166568482806,1665137396/1183326432915
0.59999999999999998,-0.40000000000000002,0.0014053097030069057,1662940118/1183326432915
0.59999999999999998,-0.20000000000000001,0.0014034528375310056,332148568/236665286583
0.59999999999999998,0,0.0014015959720551053,1658545562/1183326432915
0.59999999999999998,0.20000000000000001,0.0013997391065792052,1656348284/1183326432915
0.59999999999999998,0.40000000000000002,0.0013978822411033049,1654151006/1183326432915
0.59999999999999998,0.59999999999999998,0.0013960253756274048,1651953728/1183326432915
0.59999999999999998,0.80000000000000004,0.0013941685101515045,329951290/236665286583
0.59999999999999998,1,0.0013923116446756044,1647559172/1183326432915
0.59999999999999998,1.2,0.0013904547791997041,149578354/107575130265
0.59999999999999998,1.3999999999999999,0.001388597913723804,1643164616/1183326432915
0.59999999999999998,1.6000000000000001,0.0013867410482479039,1640967338/1183326432915
0.80000000000000004,-2.7999999999999998,0.0014271624008599397,1688798993/1183326432915
0.80000000000000004,-2.6000000000000001,0.0014253055353840396,337320343/236665286583
0.80000000000000004,-2.3999999999999999,0.0014234486699081393,1684404437/1183326432915
0.80000000000000004,-2.2000000000000002,0.0014215918044322392,1682207159/1183326432915
0.80000000000000004,-2,0.0014197349389563391,152728171/107575130265
0.80000000000000004,-1.8,0.0014178780734804388,1677812603/1183326432915
0.80000000000000004,-1.6000000000000001,0.0014160212080045387,335123065/236665286583
0.80000000000000004,-1.3999999999999999,0.0014141643425286384,1673418047/1183326432915
0.80000000000000004,-1.2,0.0014123074770527383,1671220769/1183326432915
0.80000000000000004,-1,0.0014104506115768379,1669023491/1183326432915
0.80000000000000004,-0.80000000000000004,0.0014085937461009378,1666826213/1183326432915
0.80000000000000004,-0.59999999999999998,0.0014067368806250375,332925787/236665286583
0.80000000000000004,-0.40000000000000002,0.0014048800151491374,1662431657/1183326432915
0.80000000000000004,-0.20000000000000001,0.0014030231496732371,1660234379/1183326432915
0.80000000000000004,0,0.001401166284197337,1658037101/1183326432915
0.80000000000000004,0.20000000000000001,0.0013993094187214367,150530893/107575130265
0.80000000000000004,0.40000000000000002,0.0013974525532455366,8066549/5772324063
0.80000000000000004,0.59999999999999998,0.0013955956877696363,1651445267/1183326432915
0.80000000000000004,0.80000000000000004,0.0013937388222937362,1649247989/1183326432915
0.80000000000000004,1,0.0013918819568178359,1647050711/1183326432915
0.80000000000000004,1.2,0.0013900250913419358,1644853433/1183326432915
0.80000000000000004,1.3999999999999999,0.0013881682258660355,328531231/236665286583
0.80000000000000004,1.6000000000000001,0.0013863113603901354,1640458877/1183326432915
1,-3,0.0014285895784780715,749662/524756733
1,-2.7999999999999998,0.0014267327130021714,1688290532/1183326432915
1,-2.6000000000000001,0.0014248758475262711,1686093254/1183326432915
1,-2.3999999999999999,0.001423018982050371,1683895976/1183326432915
1,-2.2000000000000002,0.0014211621165744707,1681698698/1183326432915
1,-2,0.0014193052510985706,335900284/236665286583
1,-1.8,0.0014174483856226703,1677304142/1183326432915
1,-1.6000000000000001,0.0014155915201467702,1675106864/1183326432915
1,-1.3999999999999999,0.0014137346546708699,1672909586/1183326432915
1,-1.2,0.0014118777891949698,1670712308/1183326432915
1,-1,0.0014100209237190694,333703006/236665286583
1,-0.80000000000000004,0.0014081640582431693,151483432/107575130265
1,-0.59999999999999998,0.001406307192767269,1664120474/1183326432915
1,-0.40000000000000002,0.0014044503272913689,1661923196/1183326432915
1,-0.20000000000000001,0.0014025934618154688,1659725918/1183326432915
1,0,0.0014007365963395685,331505728/236665286583
1,0.20000000000000001,0.0013988797308636684,1655331362/1183326432915
1,0.40000000000000002,0.0013970228653877681,1653134084/1183326432915
1,0.59999999999999998,0.001395165999911868,1650936806/1183326432915
1,0.80000000000000004,0.0013933091344359677,1648739528/1183326432915
1,1,0.0013914522689600676,329308450/236665286583
1,1.2,0.0013895954034841673,1644344972/1183326432915
1,1.3999999999999999,0.0013877385380082672,149286154/107575130265
1.2,-2.7999999999999998,0.0014263030251444029,1687782071/1183326432915
1.2,-2.6000000000000001,0.0014244461596685028,1685584793/1183326432915
1.2,-2.3999999999999999,0.0014225892941926025,336677503/236665286583
1.2,-2.2000000000000002,0.0014207324287167024,1681190237/1183326432915
1.2,-2,0.0014188755632408021,1678992959/1183326432915
1.2,-1.8,0.001417018697764902,152435971/107575130265
1.2,-1.6000000000000001,0.0014151618322890017,1674598403/1183326432915
1.2,-1.3999999999999999,0.0014133049668131016,334480225/236665286583
1.2,-1.2,0.0014114481013372013,1670203847/1183326432915
1.2,-1,0.0014095912358613012,1668006569/1183326432915
1.2,-0.80000000000000004,0.0014077343703854008,1665809291/1183326432915
1.2,-0.59999999999999998,0.0014058775049095007,1663612013/1183326432915
1.2,-0.40000000000000002,0.0014040206394336004,332282947/236665286583
1.2,-0.20000000000000001,0.0014021637739577003,1659217457/1183326432915
1.2,0,0.0014003069084818,1657020179/1183326432915
1.2,0.20000000000000001,0.0013984500430058999,1654822901/1183326432915
1.2,0.40000000000000002,0.0013965931775299996,150238693/107575130265
1.2,0.59999999999999998,0.0013947363120540995,330085669/236665286583
1.2,0.80000000000000004,0.0013928794465781992,1648231067/1183326432915
1.2,1,0.0013910225811022991,1646033789/1183326432915
1.2,1.2,0.0013891657156263988,1643836511/1183326432915
1.2,1.3999999999999999,0.0013873088501504987,1641639233/1183326432915
1.3999999999999999,-2.6000000000000001,0.0014240164718107343,1685076332/1183326432915
1.3999999999999999,-2.3999999999999999,0.001422159606334834,1682879054/1183326432915
1.3999999999999999,-2.2000000000000002,0.0014203027408589339,1680681776/1183326432915
1.3999999999999999,-2,0.0014184458753830336,1678484498/1183326432915
1.3999999999999999,-1.8,0.0014165890099071335,335257444/236665286583
1.3999999999999999,-1.6000000000000001,0.0014147321444312334,40831462/28861620315
1.3999999999999999,-1.3999999999999999,0.0014128752789553331,1671892664/1183326432915
1.3999999999999999,-1.2,0.001411018413479433,1669695386/1183326432915
1.3999999999999999,-1,0.0014091615480035327,1667498108/1183326432915
1.3999999999999999,-0.80000000000000004,0.0014073046825276326,333060166/236665286583
1.3999999999999999,-0.59999999999999998,0.0014054478170517323,151191232/107575130265
1.3999999999999999,-0.40000000000000002,0.0014035909515758322,1660906274/1183326432915
1.3999999999999999,-0.20000000000000001,0.0014017340860999318,1658708996/1183326432915
1.3999999999999999,0,0.0013998772206240317,1656511718/1183326432915
1.3999999999999999,0.20000000000000001,0.0013980203551481314,330862888/236665286583
1.3999999999999999,0.40000000000000002,0.0013961634896722313,1652117162/1183326432915
1.3999999999999999,0.59999999999999998,0.001394306624196331,1649919884/1183326432915
1.3999999999999999,0.80000000000000004,0.0013924497587204309,1647722606/1183326432915
1.3999999999999999,1,0.0013905928932445306,1645525328/1183326432915
1.3999999999999999,1.2,0.0013887360277686305,328665610/236665286583
1.6000000000000001,-2.6000000000000001,0.0014235867839529658,1684567871/1183326432915
1.6000000000000001,-2.3999999999999999,0.0014217299184770657,1682370593/1183326432915
1.6000000000000001,-2.2000000000000002,0.0014198730530011654,336034663/236665286583
1.6000000000000001,-2,0.0014180161875252653,1677976037/1183326432915
1.6000000000000001,-1.8,0.001416159322049365,1675778759/1183326432915
1.6000000000000001,-1.6000000000000001,0.0014143024565734649,152143771/107575130265
1.6000000000000001,-1.3999999999999999,0.0014124455910975646,1671384203/1183326432915
1.6000000000000001,-1.2,0.0014105887256216645,333837385/236665286583
1.6000000000000001,-1,0.0014087318601457642,1666989647/1183326432915
1.6000000000000001,-0.80000000000000004,0.0014068749946698641,1664792369/1183326432915
1.6000000000000001,-0.59999999999999998,0.0014050181291939638,1662595091/1183326432915
1.6000000000000001,-0.40000000000000002,0.0014031612637180637,1660397813/1183326432915
1.6000000000000001,-0.20000000000000001,0.0014013043982421636,331640107/236665286583
1.6000000000000001,0,0.0013994475327662632,1656003257/1183326432915
1.6000000000000001,0.20000000000000001,0.0013975906672903631,1653805979/1183326432915
1.6000000000000001,0.40000000000000002,0.0013957338018144628,1651608701/1183326432915
1.6000000000000001,0.59999999999999998,0.0013938769363385627,149946493/107575130265
1.6000000000000001,0.80000000000000004,0.0013920200708626624,329442829/236665286583
1.6000000000000001,1,0.0013901632053867623,1645016867/1183326432915
1.6000000000000001,1.2,0.001388306339910862,1642819589/1183326432915
1.8,-2.3999999999999999,0.0014213002306192972,1681862132/1183326432915
1.8,-2.2000000000000002,0.0014194433651433971,1679664854/1183326432915
1.8,-2,0.0014175864996674968,1677467576/1183326432915
1.8,-1.8,0.0014157296341915967,1675270298/1183326432915
1.8,-1.6000000000000001,0.0014138727687156964,334614604/236665286583
1.8,-1.3999999999999999,0.0014120159032397963,1670875742/1183326432915
1.8,-1.2,0.001410159037763896,1668678464/1183326432915
1.8,-1,0.0014083021722879959,1666481186/1183326432915
1.8,-0.80000000000000004,0.0014064453068120956,1664283908/1183326432915
1.8,-0.59999999999999998,0.0014045884413361955,332417326/236665286583
1.8,-0.40000000000000002,0.0014027315758602952,150899032/107575130265
1.8,-0.20000000000000001,0.0014008747103843951,40431514/28861620315
1.8,0,0.0013990178449084947,1655494796/1183326432915
1.8,0.20000000000000001,0.0013971609794325946,1653297518/1183326432915
1.8,0.40000000000000002,0.0013953041139566943,330220048/236665286583
1.8,0.59999999999999998,0.0013934472484807942,1648902962/1183326432915
1.8,0.80000000000000004,0.0013915903830048939,1646705684/1183326432915
1.8,1,0.0013897335175289938,1644508406/1183326432915
2,-2.2000000000000002,0.0014190136772856286,1679156393/1183326432915
2,-2,0.0014171568118097283,335391823/236665286583
2,-1.8,0.0014152999463338282,1674761837/1183326432915
2,-1.6000000000000001,0.0014134430808579281,1672564559/1183326432915
2,-1.3999999999999999,0.0014115862153820278,151851571/107575130265
2,-1.2,0.0014097293499061277,1668170003/1183326432915
2,-1,0.0014078724844302274,333194545/236665286583
2,-0.80000000000000004,0.0014060156189543273,1663775447/1183326432915
2,-0.59999999999999998,0.001404158753478427,1661578169/1183326432915
2,-0.40000000000000002,0.0014023018880025269,1659380891/1183326432915
2,-0.20000000000000001,0.0014004450225266266,1657183613/1183326432915
2,0,0.0013985881570507265,330997267/236665286583
2,0.20000000000000001,0.0013967312915748261,1652789057/1183326432915
2,0.40000000000000002,0.001394874426098926,1650591779/1183326432915
2,0.59999999999999998,0.0013930175606230257,1648394501/1183326432915
2,0.80000000000000004,0.0013911606951471256,149654293/107575130265
2,1,0.0013893038296712253,328799989/236665286583
2.2000000000000002,-2.2000000000000002,0.0014185839894278601,1678647932/1183326432915
2.2000000000000002,-2,0.00141672712395196,1676450654/1183326432915
2.2000000000000002,-1.8,0.0014148702584760597,1674253376/1183326432915
2.2000000000000002,-1.6000000000000001,0.0014130133930001596,1672056098/1183326432915
2.2000000000000002,-1.3999999999999999,0.0014111565275242593,333971764/236665286583
2.2000000000000002,-1.2,0.0014092996620483592,1667661542/1183326432915
2.2000000000000002,-1,0.0014074427965724589,1665464264/1183326432915
2.2000000000000002,-0.80000000000000004,0.0014055859310965588,1663266986/1183326432915
2.2000000000000002,-0.59999999999999998,0.0014037290656206585,1661069708/1183326432915
2.2000000000000002,-0.40000000000000002,0.0014018722001447584,331774486/236665286583
2.2000000000000002,-0.20000000000000001,0.0014000153346688583,150606832/107575130265
2.2000000000000002,0,0.001398158469192958,1654477874/1183326432915
2.2000000000000002,0.20000000000000001,0.0013963016037170579,1652280596/1183326432915
2.2000000000000002,0.40000000000000002,0.0013944447382411576,1650083318/1183326432915
2.2000000000000002,0.59999999999999998,0.0013925878727652575,329577208/236665286583
2.2000000000000002,0.80000000000000004,0.0013907310072893571,1645688762/1183326432915
2.3999999999999999,-2,0.0014162974360941915,1675942193/1183326432915
2.3999999999999999,-1.8,0.0014144405706182914,334748983/236665286583
2.3999999999999999,-1.6000000000000001,0.0014125837051423911,1671547637/1183326432915
2.3999999999999999,-1.3999999999999999,0.001410726839666491,1669350359/1183326432915
2.3999999999999999,-1.2,0.0014088699741905907,151559371/107575130265
2.3999999999999999,-1,0.0014070131087146906,1664955803/1183326432915
2.3999999999999999,-0.80000000000000004,0.0014051562432387903,332551705/236665286583
2.3999999999999999,-0.59999999999999998,0.0014032993777628902,1660561247/1183326432915
2.3999999999999999,-0.40000000000000002,0.0014014425122869899,1658363969/1183326432915
2.3999999999999999,-0.20000000000000001,0.0013995856468110898,1656166691/1183326432915
2.3999999999999999,0,0.0013977287813351895,1653969413/1183326432915
2.3999999999999999,0.20000000000000001,0.0013958719158592894,330354427/236665286583
2.3999999999999999,0.40000000000000002,0.0013940150503833891,1649574857/1183326432915
2.3999999999999999,0.59999999999999998,0.001392158184907489,1647377579/1183326432915
2.6000000000000001,-1.8,0.0014140108827605229,1673236454/1183326432915
2.6000000000000001,-1.6000000000000001,0.0014121540172846228,1671039176/1183326432915
2.6000000000000001,-1.3999999999999999,0.0014102971518087225,1668841898/1183326432915
2.6000000000000001,-1.2,0.0014084402863328224,333328924/236665286583
2.6000000000000001,-1,0.0014065834208569221,1664447342/1183326432915
2.6000000000000001,-0.80000000000000004,0.001404726555381022,1662250064/1183326432915
2.6000000000000001,-0.59999999999999998,0.0014028696899051217,1660052786/1183326432915
2.6000000000000001,-0.40000000000000002,0.0014010128244292216,1657855508/1183326432915
2.6000000000000001,-0.20000000000000001,0.0013991559589533213,331131646/236665286583
2.6000000000000001,0,0.0013972990934774212,150314632/107575130265
2.6000000000000001,0.20000000000000001,0.0013954422280015209,1651263674/1183326432915
2.6000000000000001,0.40000000000000002,0.0013935853625256208,1649066396/1183326432915
2.7999999999999998,-1.8,0.0014135811949027544,1672727993/1183326432915
2.7999999999999998,-1.6000000000000001,0.0014117243294268543,334106143/236665286583
2.7999999999999998,-1.3999999999999999,0.001409867463950954,1668333437/1183326432915
2.7999999999999998,-1.2,0.0014080105984750539,1666136159/1183326432915
2.7999999999999998,-1,0.0014061537329991536,151267171/107575130265
2.7999999999999998,-0.80000000000000004,0.0014042968675232535,40530283/28861620315
2.7999999999999998,-0.59999999999999998,0.0014024400020473532,331908865/236665286583
2.7999999999999998,-0.40000000000000002,0.0014005831365714531,1657347047/1183326432915
2.7999999999999998,-0.20000000000000001,0.0013987262710955528,1655149769/1183326432915
2.7999999999999998,0,0.0013968694056196527,1652952491/1183326432915
2.7999999999999998,0.20000000000000001,0.0013950125401437526,1650755213/1183326432915
3,-1.6000000000000001,0.0014112946415690858,1670022254/1183326432915
3,-1.3999999999999999,0.0014094377760931857,1667824976/1183326432915
3,-1.2,0.0014075809106172854,1665627698/1183326432915
3,-1,0.0014057240451413853,332686084/236665286583
3,-0.80000000000000004,0.001403867179665485,1661233142/1183326432915
3,-0.59999999999999998,0.0014020103141895849,1659035864/1183326432915
3,-0.40000000000000002,0.0014001534487136846,1656838586/1183326432915
3,-0.20000000000000001,0.0013982965832377845,1654641308/1183326432915
3,0,0.0013964397177618842,330488806/236665286583
3.2000000000000002,-1.3999999999999999,0.0014090080882354172,333463303/236665286583
3.2000000000000002,-1.2,0.0014071512227595171,1665119237/1183326432915
3.2000000000000002,-1,0.0014052943572836168,1662921959/1183326432915
3.2000000000000002,-0.80000000000000004,0.0014034374918077167,150974971/107575130265
3.2000000000000002,-0.59999999999999998,0.0014015806263318164,1658527403/1183326432915
3.2000000000000002,-0.40000000000000002,0.0013997237608559163,331266025/236665286583
3.2000000000000002,-0.20000000000000001,0.001397866895380016,1654132847/1183326432915
3.3999999999999999,-1.3999999999999999,0.0014085784003776487,1666808054/1183326432915
3.3999999999999999,-1.2,0.0014067215349017486,1664610776/1183326432915
3.3999999999999999,-1,0.0014048646694258483,1662413498/1183326432915
3.3999999999999999,-0.80000000000000004,0.0014030078039499482,332043244/236665286583
3.3999999999999999,-0.59999999999999998,0.0014011509384740479,1658018942/1183326432915
3.3999999999999999,-0.40000000000000002,0.0013992940729981478,1655821664/1183326432915
3.6000000000000001,-1.2,0.0014062918470439801,332820463/236665286583
3.6000000000000001,-1,0.00140443498156808,1661905037/1183326432915
3.6000000000000001,-0.80000000000000004,0.0014025781160921797,1659707759/1183326432915
3.6000000000000001,-0.59999999999999998,0.0014007212506162796,150682771/107575130265
3.7999999999999998,-1,0.0014040052937103116,1661396576/1183326432915
3.7999999999999998,-0.80000000000000004,0.0014021484282344115,1659199298/1183326432915
4,-1,0.0014035756058525431,332177623/236665286583
