x,y,sigma,sigma_vee,psi
-3,-1.2,0.0014203202488778869,0.0014203202488778869,-0.23529828896452742
-3,-1,0.0014184985332917769,0.001418477743328887,-0.24796551461390215
-3,-0.80000000000000004,0.0014166669913259083,0.0014166384411535187,-0.26061071706955913
-3,-0.59999999999999998,0.0014148319956913758,0.0014148023423517821,-0.2732338963314983
-3,-0.40000000000000002,0.0014129965591017305,0.0014129682605739135,-0.28584320855434481
-3,-0.20000000000000001,0.0014111575981475479,0.0014111341787960451,-0.29845252077718987
-3,0,0.0014093275507287362,0.0014093004302163936,-0.31105954226229404
-3,0.20000000000000001,0.0014074908027982543,0.0014074799029854302,-0.3235756669751671
-3,0.40000000000000002,0.0014056742251169685,0.0014056655952627067,-0.33604903256889146
-3,0.59999999999999998,0.0014038876272966635,0.0014038575070482234,-0.34847963904346418
-3,0.80000000000000004,0.0014020659770546744,0.0014020528334065905,-0.36088677032969052
-3,1,0.0014002481597649578,0.0014002481597649578,-0.37329390161591541
-2.7999999999999998,-2,0.0014274250584686702,0.0014274250584686702,-0.18645272302789245
-2.7999999999999998,-1.8,0.0014255487583618367,0.0014255293903921457,-0.19948544105399812
-2.7999999999999998,-1.6000000000000001,0.0014236337223156213,0.0014236337223156213,-0.2125181590801038
-2.7999999999999998,-1.3999999999999999,0.0014217670344780691,0.0014217527692876534,-0.2254497111473828
-2.7999999999999998,-1.2,0.0014199100988661131,0.001419879184812759,-0.2383306044122816
-2.7999999999999998,-1,0.0014180212756394954,0.0014180212756394954,-0.25110372997846925
-2.7999999999999998,-0.80000000000000004,0.0014162035396152253,0.0014161851768377588,-0.26372690924040842
-2.7999999999999998,-0.59999999999999998,0.0014143510051439724,0.0014143490780360222,-0.2763500885023476
-2.7999999999999998,-0.40000000000000002,0.0014125129792342856,0.0014125129792342856,-0.28897326776428683
-2.7999999999999998,-0.20000000000000001,0.0014107076655788305,0.001410679230654634,-0.30158028924939101
-2.7999999999999998,0,0.0014088454820749825,0.0014088454820749825,-0.31418731073449524
-2.7999999999999998,0.20000000000000001,0.001407032325756163,0.0014070249548440192,-0.32670343544736824
-2.7999999999999998,0.40000000000000002,0.0014052069427744336,0.0014052044276130558,-0.33921956016024124
-2.7999999999999998,0.59999999999999998,0.0014033839003820925,0.0014033839003820925,-0.3517356848731143
-2.7999999999999998,0.80000000000000004,0.0014016064524896379,0.0014015758121676089,-0.36416629134768852
-2.7999999999999998,1,0.0013997721323555285,0.0013997677239531254,-0.37659689782226269
-2.7999999999999998,1.2,0.0013979596357386419,0.0013979596357386419,-0.38902750429683691
-2.7999999999999998,1.3999999999999999,0.001396164723775962,0.001396164723775962,-0.40136752404026133
-2.6000000000000001,-2,0.0014270040353754493,0.0014269813236314642,-0.18950340003368363
-2.6000000000000001,-1.8,0.0014250962958538666,0.0014250791043492817,-0.20258115759868828
-2.6000000000000001,-1.6000000000000001,0.0014231967480862712,0.0014231852896974197,-0.21560113333023964
-2.6000000000000001,-1.3999999999999999,0.0014213293474657643,0.0014213075080355042,-0.22851088225590863
-2.6000000000000001,-1.2,0.0014194381207476309,0.0014194381207476309,-0.24136291986003727
-2.6000000000000001,-1,0.0014176174054375708,0.0014175820689661066,-0.25412327585801703
-2.6000000000000001,-0.80000000000000004,0.0014157565018821658,0.0014157384020004281,-0.26679848624705677
-2.6000000000000001,-0.59999999999999998,0.0014138992586035122,0.0014138982292254386,-0.27944967407510984
-2.6000000000000001,-0.40000000000000002,0.0014120773204343909,0.001412062130423702,-0.29207285333704908
-2.6000000000000001,-0.20000000000000001,0.0014102516488145207,0.0014102272067330079,-0.30468795371057072
-2.6000000000000001,0,0.0014084266164354454,0.0014083973272745432,-0.31726837498751537
-2.6000000000000001,0.20000000000000001,0.0014066245900317684,0.0014065716906862908,-0.32981962653175051
-2.6000000000000001,0.40000000000000002,0.0014047643718333924,0.0014047511634553275,-0.34233575124462351
-2.6000000000000001,0.59999999999999998,0.0014029943658822289,0.0014029306362243641,-0.35485187595749651
-2.6000000000000001,0.80000000000000004,0.0014011398228499412,0.0014011105209143352,-0.36736516871394537
-2.6000000000000001,1,0.0013993476861020712,0.0013992995468821968,-0.37981561518489726
-2.6000000000000001,1.2,0.0013974885728500583,0.0013974885728500583,-0.39226606165584915
-2.6000000000000001,1.3999999999999999,0.0013957080932061113,0.0013956886128026812,-0.40464078698156691
-2.6000000000000001,1.6000000000000001,0.0013939203984302498,0.0013938910473844813,-0.41699904923169112
-2.6000000000000001,1.8,0.0013921154767320768,0.0013921037974670499,-0.42928639241403216
-2.3999999999999999,-2,0.0014265576326030521,0.0014265375887942584,-0.19255407703947328
-2.3999999999999999,-1.8,0.0014246913796116647,0.0014246288183064177,-0.20567687414337843
-2.3999999999999999,-1.6000000000000001,0.0014227368570792183,0.0014227368570792183,-0.21868410758037402
-2.3999999999999999,-1.3999999999999999,0.001420877681025289,0.0014208654181494073,-0.23155025022282447
-2.3999999999999999,-1.2,0.0014190352659885265,0.0014189988748862482,-0.24438273515704381
-2.3999999999999999,-1,0.0014171602678886193,0.0014171428622927181,-0.25714282173756337
-2.3999999999999999,-0.80000000000000004,0.0014153167119065999,0.0014152986435964404,-0.26982182527447218
-2.3999999999999999,-0.59999999999999998,0.00141346168159383,0.0014134555283613608,-0.28249324251564428
-2.3999999999999999,-0.40000000000000002,0.0014116233374178294,0.0014116138843563262,-0.29515454505025762
-2.3999999999999999,-0.20000000000000001,0.0014097751828113817,0.0014097751828113817,-0.3077956181717505
-2.3999999999999999,0,0.0014079491724741039,0.0014079491724741039,-0.32034943924053549
-2.3999999999999999,0.20000000000000001,0.0014061429366321078,0.0014061235358858515,-0.33290069078477064
-2.3999999999999999,0.40000000000000002,0.0014043160251199329,0.0014042978992975992,-0.34545194232900578
-2.3999999999999999,0.59999999999999998,0.001402490157240035,0.0014024773720666358,-0.35796806704187878
-2.3999999999999999,0.80000000000000004,0.0014006643167365971,0.0014006571194496286,-0.37048230378380337
-2.3999999999999999,1,0.001398837141446578,0.001398837141446578,-0.38299465255477644
-2.3999999999999999,1.2,0.0013970286643142777,0.0013970271268988869,-0.39543850257015245
-2.3999999999999999,1.3999999999999999,0.0013952304943465278,0.0013952171123511959,-0.40788235258552841
-2.3999999999999999,1.6000000000000001,0.0013934272721685325,0.0013934175898667207,-0.42025406966629542
-2.3999999999999999,1.8,0.0013916189425080495,0.0013916189425080495,-0.43261977025715942
-2.3999999999999999,2,0.0013898287609846352,0.0013898224590303207,-0.44497059416654539
-2.3999999999999999,2.2000000000000002,0.0013880570243654435,0.0013880428711581377,-0.45720526078780305
-2.2000000000000002,-2.2000000000000002,0.0014280157268562097,0.0014280157268562097,-0.18239187786355834
-2.2000000000000002,-2,0.0014261107101588484,0.0014260938539570524,-0.19560475404526442
-2.2000000000000002,-1.8,0.0014242406879970151,0.0014241785322635537,-0.20877259068806855
-2.2000000000000002,-1.6000000000000001,0.0014223006505217602,0.001422295799689085,-0.22171637713754072
