x,y,sigma,sigma_exact,ell_A,ell_A_exact
9,16,0.0021952462118081744,,0.0022219188079882521,44686676465/20111750395353
9,17,0.0022163309920601752,,0.0022246757642904154,44742123682/20111750395353
9,18,0.0022320524346364223,,0.0022274327205925783,14932523633/6703916798451
9,19,0.0022174485514621319,,0.0022301896768947413,44853018116/20111750395353
9,20,0.0022211932286546067,,0.0022329466331969046,44908465333/20111750395353
9,21,0.0022532683637324648,,0.0022357035894990675,14987970850/6703916798451
9,22,0.0022383655265395992,,0.0022384605458012309,45019359767/20111750395353
9,23,0.0022402637956359058,,0.0022412175021033938,45074806984/20111750395353
9,24,0.0022558862748441218,,0.0022439744584055571,5014472689/2234638932817
9,25,0.0022680320938027391,,0.0022467314147077201,45185701418/20111750395353
9,26,0.0022945396451318056,,0.0022494883710098834,45241148635/20111750395353
10,-2,0.0022140437687184836,,0.0022036680238553697,44319621250/20111750395353
10,-1,0.002215970838411629,,0.0022064249801575326,4930563163/2234638932817
10,0,0.0022051535615319703,,0.002209181936459696,44430515684/20111750395353
10,1,0.0022003931759447008,,0.0022119388927618589,44485962901/20111750395353
10,2,0.0022012224587203925,,0.0022146958490640222,14847136706/6703916798451
10,3,0.0021980675273350955,,0.0022174528053661852,44596857335/20111750395353
10,4,0.0022042388437390295,,0.0022202097616683485,44652304552/20111750395353
10,5,0.0022136223409850147,,0.0022229667179705114,14902583923/6703916798451
10,6,0.0021983873077181058,,0.0022257236742726748,44763198986/20111750395353
10,7,0.0021815863614736016,,0.0022284806305748377,44818646203/20111750395353
10,8,0.0022095807561102695,,0.0022312375868770011,4986010380/2234638932817
10,9,0.0022087479690157132,,0.002233994543179164,44929540637/20111750395353
10,10,0.0022375367949952862,,0.0022367514994813269,44984987854/20111750395353
10,11,0.0022034569670930388,,0.0022395084557834902,15013478357/6703916798451
10,12,0.0022687762261515139,,0.0022422654120856532,45095882288/20111750395353
10,13,0.0022176366687629828,,0.0022450223683878165,45151329505/20111750395353
10,14,0.0022272939105232787,,0.0022477793246899794,15068925574/6703916798451
10,15,0.0022387340202483074,,0.0022505362809921428,45262223939/20111750395353
10,16,0.0022529788164967418,,0.0022532932372943057,45317671156/20111750395353
10,17,0.0022300381321412126,,0.002256050193596469,5041457597/2234638932817
10,18,0.0022528472403842204,,0.002258807149898632,45428565590/20111750395353
10,19,0.0022711777823574927,,0.0022615641062007953,45484012807/20111750395353
10,20,0.0022850365332509901,,0.0022643210625029582,15179820008/6703916798451
10,21,0.0022901811945170167,,0.0022670780188051216,45594907241/20111750395353
10,22,0.0023050019284322236,,0.0022698349751072845,45650354458/20111750395353
11,-2,0.0022325554926014872,,0.0022350424531614233,14983538647/6703916798451
11,-1,0.0022326227649324009,,0.0022377994094635867,412899662/184511471517
11,0,0.0022250871500447212,,0.0022405563657657496,45061510375/20111750395353
11,1,0.0022267534312200468,,0.0022433133220679125,5012995288/2234638932817
11,2,0.002233081693478666,,0.0022460702783700759,45172404809/20111750395353
11,3,0.0022241269547850209,,0.0022488272346722388,45227852026/20111750395353
11,4,0.0022444072873033633,,0.0022515841909744021,15094433081/6703916798451
11,5,0.00223597897345784,,0.0022543411472765651,45338746460/20111750395353
11,6,0.0022348070834868725,,0.0022570981035787284,45394193677/20111750395353
11,7,0.0022480717495950223,,0.0022598550598808913,15149880298/6703916798451
11,8,0.0022608225700733947,,0.0022626120161830547,45505088111/20111750395353
11,9,0.0022849131177147424,,0.0022653689724852176,45560535328/20111750395353
11,10,0.0022750431320521201,,0.0022681259287873809,5068442505/2234638932817
11,11,0.0022755971196558762,,0.0022708828850895439,45671429762/20111750395353
11,12,0.0022934957059937994,,0.0022736398413917072,45726876979/20111750395353
11,13,0.0022958858854627969,,0.0022763967976938701,15260774732/6703916798451
11,14,0.002270936822699663,,0.0022791537539960331,45837771413/20111750395353
11,15,0.0022886261119485921,,0.0022819107102981964,45893218630/20111750395353
11,16,0.0022920864788664977,,0.0022846676666003593,15316221949/6703916798451
11,17,0.002307791574045526,,0.0022874246229025227,46004113064/20111750395353
12,-2,0.0022782312441377468,,0.002266416882467477,45581610632/20111750395353
12,-1,0.0022725575379858639,,0.0022691738387696403,45637057849/20111750395353
12,0,0.002256367248062129,,0.0022719307950718032,15230835022/6703916798451
12,1,0.0023024238710428256,,0.0022746877513739666,45747952283/20111750395353
12,2,0.0022633579336980153,,0.0022774447076761295,45803399500/20111750395353
12,3,0.0022625309970626768,,0.0022802016639782928,5095427413/2234638932817
12,4,0.0022796477405778682,,0.0022829586202804558,45914293934/20111750395353
12,5,0.0022926064928228212,,0.0022857155765826187,45969741151/20111750395353
12,6,0.002285327780034849,,0.002288472532884782,15341729456/6703916798451
12,7,0.0022987642539638023,,0.002291229489186945,46080635585/20111750395353
12,8,0.0023421043129182254,,0.0022939864454891083,46136082802/20111750395353
12,9,0.0023194629384450088,,0.0022967434017912712,15397176673/6703916798451
12,10,0.0023290148796538796,,0.0022995003580934346,46246977236/20111750395353
12,11,0.0023219410969978543,,0.0023022573143955975,46302424453/20111750395353
12,12,0.0023291227601736418,,0.0023050142706977608,5150874630/2234638932817
13,-2,0.0023187465674109988,,0.0022977913117735306,46212605323/20111750395353
13,-1,0.0023362186682837223,,0.0023005482680756939,15422684180/6703916798451
13,0,0.002335055532467527,,0.0023033052243778569,46323499757/20111750395353
13,1,0.0023004050631964322,,0.0023060621806800202,46378946974/20111750395353
13,2,0.0023142121004242444,,0.0023088191369821831,15478131397/6703916798451
13,3,0.0023094618510012522,,0.0023115760932843465,46489841408/20111750395353
13,4,0.0024542307125992352,,0.0023143330495865094,46545288625/20111750395353
13,5,0.0023250699492828189,,0.0023170900058886727,5177859538/2234638932817
13,6,0.0023287770400720483,,0.0023198469621908357,46656183059/20111750395353
13,7,0.002350662602587897,,0.002322603918492999,46711630276/20111750395353
14,-2,0.0023621944411890512,,0.0023291657410795846,5204844446/2234638932817
14,-1,0.0023638539453457782,,0.0023319226973817476,46899047231/20111750395353
14,0,0.0023744154717367017,,0.0023346796536839105,46954494448/20111750395353
14,1,0.0023664825936254722,,0.0023374366099860738,15669980555/6703916798451
14,2,0.0023716712374699102,,0.0023401935662882367,47065388882/20111750395353
